lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
184,7.593278288841248,2.4067220091819763,77.6170015335083,19.976269006729126,4.301594713252975e-07,4.301594713252975e-07
185,7.5031304359436035,2.4968698620796204,77.64762878417969,19.85549569129944,3.269211982072261e-07,3.269211982072261e-07
186,7.650043964385986,2.3499563336372375,77.55964279174805,20.090394020080566,3.957467136192737e-07,3.957467136192737e-07
187,7.662346363067627,2.337653934955597,77.66175270080566,20.000591278076172,1.204446519710833e-07,1.204446519710833e-07
188,7.687457203865051,2.3125427961349487,77.92273044586182,19.764732122421265,3.097148193542142e-07,3.097148193542142e-07
189,7.708685398101807,2.2913143038749695,77.69282817840576,20.015861988067627,2.580956827951785e-07,2.580956827951785e-07
190,7.627826929092407,2.372172921895981,78.06312561035156,19.564701318740845,1.0536712127723507e-08,1.0536712127723507e-08
191,7.572953104972839,2.4270474910736084,77.74593830108643,19.827009439468384,2.753020616481904e-07,2.753020616481904e-07
192,7.64410674571991,2.3558929562568665,77.64862537384033,19.995484352111816,1.548574096771071e-07,1.548574096771071e-07
193,7.688794136047363,2.3112061619758606,77.53569602966309,20.153093338012695,2.580956827951785e-07,2.580956827951785e-07
194,7.625269889831543,2.374730110168457,77.90163516998291,19.72363591194153,6.88255154120476e-08,6.88255154120476e-08
195,7.5709110498428345,2.4290886521339417,77.62654304504395,19.94437575340271,4.301594713252975e-07,4.301594713252975e-07
196,7.6424044370651245,2.3575952649116516,77.86774635314941,19.774653911590576,2.580956827951785e-07,2.580956827951785e-07
197,7.7096158266067505,2.2903841733932495,77.75486946105957,19.954752922058105,3.785403347662618e-07,3.785403347662618e-07
198,7.557802200317383,2.4421975016593933,77.77888774871826,19.778923988342285,5.333977444433689e-07,5.333977444433689e-07
199,7.541174292564392,2.458825707435608,77.6287841796875,19.91238236427307,4.473658501783094e-07,4.473658501783094e-07
200,7.616172432899475,2.383827418088913,77.84500122070312,19.77117896080017,4.387626607518035e-07,4.387626607518035e-07
201,7.4853914976119995,2.5146090984344482,77.56141662597656,19.923969507217407,2.753020616481904e-07,2.753020616481904e-07
202,7.530609965324402,2.469390034675598,77.63041496276855,19.9001944065094,3.44127577060238e-08,3.44127577060238e-08
203,7.598992586135864,2.401007115840912,77.7718734741211,19.82711911201477,2.1073424255447014e-08,2.1073424255447014e-08
204,7.478408217430115,2.521592378616333,77.65842914581299,19.819971323013306,4.129530924722856e-07,4.129530924722856e-07
205,7.685730457305908,2.314269244670868,77.91402339935303,19.77171301841736,3.269211982072261e-07,3.269211982072261e-07
206,7.520195841789246,2.479804754257202,77.84567356109619,19.674516916275024,2.753020616481904e-07,2.753020616481904e-07
207,7.490147948265076,2.509852349758148,77.72429943084717,19.76584792137146,2.1073424255447014e-08,2.1073424255447014e-08
208,7.606409788131714,2.393590360879898,78.04224491119385,19.564156532287598,4.7317541845782724e-07,4.7317541845782724e-07
209,7.558717131614685,2.441282570362091,77.93280601501465,19.625916481018066,2.925084405012023e-07,2.925084405012023e-07
210,7.597207427024841,2.4027925729751587,77.83862590789795,19.758576154708862,3.097148193542142e-07,3.097148193542142e-07
211,7.576356530189514,2.423643320798874,77.66256332397461,19.913796186447144,1.6346059910361305e-07,1.6346059910361305e-07
212,7.6398420333862305,2.3601576685905457,77.8416109085083,19.798234701156616,1.892701673831309e-07,1.892701673831309e-07
213,7.522628903388977,2.477370798587799,77.72610187530518,19.79651927947998,4.645722290313213e-07,4.645722290313213e-07
214,7.5598931312561035,2.4401065707206726,77.48451709747314,20.075383186340332,3.957467136192737e-07,3.957467136192737e-07
215,7.433081269264221,2.5669193267822266,77.72954940795898,19.703526496887207,2.753020616481904e-07,2.753020616481904e-07
216,7.63846755027771,2.36153244972229,77.65539646148682,19.983075857162476,2.753020616481904e-07,2.753020616481904e-07
217,7.440937757492065,2.5590622425079346,77.7023696899414,19.738565683364868,1.376510308240952e-07,1.376510308240952e-07
218,7.57337212562561,2.4266277253627777,77.60007381439209,19.973294734954834,2.1507973566264876e-07,2.1507973566264876e-07
