lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
168,5.1710110902786255,4.79888916015625,76.81161880493164,18.450666666030884,0.0035319189744000465,0.0035319189744000465
169,5.321129560470581,4.620510935783386,76.91498279571533,18.544257879257202,0.0046044613938236905,0.0046044613938236905
170,5.181779861450195,4.80819433927536,76.65061473846436,18.589444160461426,0.0027859020064700097,0.0027859020064700097
171,5.117003321647644,4.834884405136108,76.66745662689209,18.571012020111084,0.004235040439849525,0.004235040439849525
172,5.321764945983887,4.598098993301392,76.74253940582275,18.75163197517395,0.0056664751948956585,0.0056664751948956585
173,5.224936008453369,4.713191092014313,76.65006160736084,18.718069791793823,0.004695156216757916,0.004695156216757916
174,5.136979818344116,4.805685877799988,76.92263603210449,18.35081934928894,0.004569222729932722,0.004569222729932722
175,5.037251114845276,4.9279820919036865,76.41770839691162,18.71772050857544,0.0036610356413130482,0.0036610356413130482
176,5.276194214820862,4.684663116931915,76.48164749145508,18.90053391456604,0.0038592703320785983,0.0038592703320785983
177,5.1221054792404175,4.839881658554077,76.5901517868042,18.636436462402344,0.003837641913860362,0.003837641913860362
178,5.316101312637329,4.605177938938141,76.77155494689941,18.71484398841858,0.005566397503106541,0.005566397503106541
179,5.062018036842346,4.908041954040527,76.47596836090088,18.677607774734497,0.0035575220661333284,0.0035575220661333284
180,5.118185877799988,4.815256297588348,76.96529388427734,18.302626609802246,0.0048022143059813565,0.0048022143059813565
181,5.045189261436462,4.934922456741333,76.64824485778809,18.47197413444519,0.003183593040899674,0.003183593040899674
182,5.024507641792297,4.924668073654175,76.77618026733398,18.373875617980957,0.00431418978257338,0.00431418978257338
183,5.162714123725891,4.788263738155365,76.53030395507812,18.753918409347534,0.004184987083766113,0.004184987083766113
184,5.157528519630432,4.804777204990387,76.4508056640625,18.81007432937622,0.0037907201187281987,0.0037907201187281987
185,5.078808069229126,4.899180233478546,76.47427082061768,18.68212580680847,0.003208731560403924,0.003208731560403924
186,5.215082168579102,4.748463034629822,76.39310836791992,18.923863172531128,0.0037778669537249987,0.0037778669537249987
187,5.235308408737183,4.739126563072205,76.49026393890381,18.829097747802734,0.0033768206754189976,0.0033768206754189976
188,5.231471061706543,4.7031161189079285,76.76928997039795,18.611290454864502,0.004832222230701009,0.004832222230701009
189,5.251148343086243,4.681220352649689,76.54026508331299,18.86331081390381,0.004895713768668623,0.004895713768668623
190,5.190001130104065,4.7696226835250854,76.89839839935303,18.399975299835205,0.003925772986345489,0.003925772986345489
191,5.141911506652832,4.827125370502472,76.57705783843994,18.658127784729004,0.003597526896966581,0.003597526896966581
192,5.1941365003585815,4.748770594596863,76.49146556854248,18.83833408355713,0.004536255308050351,0.004536255308050351
193,5.242797136306763,4.70552384853363,76.37601375579834,18.993407487869263,0.0043269569156823146,0.0043269569156823146
194,5.168606638908386,4.764972627162933,76.74854278564453,18.570542335510254,0.004853076361870859,0.004853076361870859
195,5.117313861846924,4.820544421672821,76.47159099578857,18.789432048797607,0.004709299860175092,0.004709299860175092
196,5.200346112251282,4.753279685974121,76.70548439025879,18.612399101257324,0.004108607968037594,0.004108607968037594
197,5.252024531364441,4.680339992046356,76.60240650177002,18.802298307418823,0.004910063888632035,0.004910063888632035
198,5.092525482177734,4.829137027263641,76.6310977935791,18.63114356994629,0.005539297079514036,0.005539297079514036
199,5.100606679916382,4.8551636934280396,76.4656925201416,18.749288320541382,0.004049796565117999,0.004049796565117999
200,5.15106201171875,4.770945310592651,76.69722080230713,18.62341046333313,0.0055149151276504835,0.0055149151276504835
201,5.0454699993133545,4.9109214544296265,76.39765739440918,18.76019835472107,0.00397085369894038,0.00397085369894038
202,5.091263055801392,4.866046607494354,76.4664363861084,18.736196756362915,0.003965227213055446,0.003965227213055446
203,5.112960338592529,4.7800567746162415,76.63694858551025,18.692203760147095,0.007564832472099092,0.007564832472099092
204,5.0441741943359375,4.9202001094818115,76.4912748336792,18.652808666229248,0.003711415918594667,0.003711415918594667
205,5.215710997581482,4.699544310569763,76.76931858062744,18.627008199691772,0.005992354627581891,0.005992354627581891
206,5.085349678993225,4.878213107585907,76.67893886566162,18.507769107818604,0.003748220362961259,0.003748220362961259
207,5.077158808708191,4.916684031486511,76.54411315917969,18.585665225982666,0.002682508875942261,0.002682508875942261
208,5.169757008552551,4.7913554310798645,76.87665939331055,18.39857578277588,0.003844610497295832,0.003844610497295832
209,5.113227963447571,4.835733473300934,76.77274703979492,18.465858697891235,0.004291976347474142,0.004291976347474142
210,5.188688635826111,4.810975790023804,76.65534019470215,18.575278520584106,0.002401459883757165,0.002401459883757165
211,5.125946998596191,4.816460013389587,76.50578022003174,18.757022619247437,0.004576242932504751,0.004576242932504751
212,5.178319215774536,4.7486793994903564,76.69164657592773,18.64828109741211,0.005161977418220257,0.005161977418220257
213,5.0941890478134155,4.878482818603516,76.5556526184082,18.626068830490112,0.00347589500485464,0.00347589500485464
214,5.112197995185852,4.833548665046692,76.32565975189209,18.916518688201904,0.004372106453792618,0.004372106453792618
215,5.002216100692749,4.9669548869133,76.56044960021973,18.53442668914795,0.003569824627013232,0.003569824627013232
216,5.166215300559998,4.745816886425018,76.51192665100098,18.839609622955322,0.006220263710904551,0.006220263710904551
217,5.017254948616028,4.961778223514557,76.5287733078003,18.564960956573486,0.0032050149825716737,0.0032050149825716737
218,5.134343504905701,4.823465049266815,76.43593311309814,18.809162378311157,0.003958344661514241,0.003958344661514241
219,5.0581324100494385,4.8954081535339355,76.79388999938965,18.38216781616211,0.004126089648952253,0.004126089648952253
220,5.123090147972107,4.863570034503937,76.65361404418945,18.53377103805542,0.0029418950371514156,0.0029418950371514156
221,5.130565166473389,4.81124609708786,76.6037130355835,18.66459369659424,0.004592984739128732,0.004592984739128732
222,5.290276408195496,4.633901119232178,76.91089153289795,18.5444974899292,0.005361458452222318,0.005361458452222318
223,5.121345520019531,4.825413823127747,76.43596172332764,18.81438136100769,0.004373827091677919,0.004373827091677919
224,5.080685019493103,4.892804026603699,76.52105331420898,18.64546537399292,0.0034249985362074307,0.0034249985362074307
225,5.325063467025757,4.590299725532532,76.77936553955078,18.726118803024292,0.00598472604800142,0.00598472604800142
226,5.220677852630615,4.678860008716583,76.71247959136963,18.713951110839844,0.007103745949389911,0.007103745949389911
227,5.2080076932907104,4.72291111946106,76.59079074859619,18.77176523208618,0.0049344453274667525,0.0049344453274667525
228,5.048899054527283,4.873632192611694,76.7197322845459,18.49786877632141,0.005477868047809408,0.005477868047809408
229,5.16043484210968,4.772922098636627,76.40490055084229,18.907082080841064,0.004901976890571119,0.004901976890571119
230,5.143628716468811,4.772753417491913,76.47915363311768,18.842750787734985,0.005912676010472046,0.005912676010472046
231,5.054114460945129,4.901491701602936,76.31620407104492,18.85243535041809,0.0040490222780696136,0.0040490222780696136
232,5.267549753189087,4.6926769614219666,77.02411651611328,18.350905179977417,0.00390858381387133,0.00390858381387133
233,5.212302207946777,4.761499762535095,76.84587001800537,18.45165491104126,0.0034077921573544188,0.0034077921573544188
234,5.056988000869751,4.879553318023682,76.50691509246826,18.696213960647583,0.00477366892346421,0.00477366892346421
235,5.173192024230957,4.773435890674591,76.58497333526611,18.71678113937378,0.004341117765478343,0.004341117765478343
236,5.173490643501282,4.77632611989975,76.9901704788208,18.307262659072876,0.00425849273422618,0.00425849273422618
237,5.3625792264938354,4.573799669742584,76.67147159576416,18.837556838989258,0.004782082842723332,0.004782082842723332
238,5.234858989715576,4.673371911048889,76.6402006149292,18.78557562828064,0.006489055237282777,0.006489055237282777
239,5.148707032203674,4.792826175689697,76.96745872497559,18.319401741027832,0.004600710403233734,0.004600710403233734
240,5.161086320877075,4.76326197385788,76.78435325622559,18.541545867919922,0.005349383380123947,0.005349383380123947
241,5.172470211982727,4.762738943099976,76.77320957183838,18.54748010635376,0.0048167536961121514,0.0048167536961121514
242,5.261734127998352,4.656611382961273,76.58955097198486,18.848203420639038,0.005773844291477161,0.005773844291477161
243,5.309303402900696,4.608648717403412,76.64263248443604,18.841811418533325,0.005801661211494351,0.005801661211494351
244,5.286684036254883,4.652193188667297,76.97522640228271,18.453471660614014,0.004670258586557608,0.004670258586557608
245,5.0502848625183105,4.895265698432922,76.4371395111084,18.744219541549683,0.004423932066897889,0.004423932066897889
246,5.383918285369873,4.5389509201049805,76.78693294525146,18.765088319778442,0.005453970784703731,0.005453970784703731
247,5.041379332542419,4.925084412097931,76.70571804046631,18.432222604751587,0.0036387533806983975,0.0036387533806983975
248,5.075555443763733,4.9035486578941345,76.59134864807129,18.559671640396118,0.003150539587123038,0.003150539587123038
249,5.119825601577759,4.861458837985992,76.57702922821045,18.615437746047974,0.003113408221558238,0.003113408221558238
250,5.124285817146301,4.822275340557098,76.60643100738525,18.64789605140686,0.004422641588483914,0.004422641588483914
251,5.170870423316956,4.762703776359558,76.66766166687012,18.654285669326782,0.0048873342621672065,0.0048873342621672065
252,5.176295638084412,4.750125408172607,76.5871810913086,18.7514865398407,0.0052028177144273135,0.0052028177144273135
253,5.088772773742676,4.861858785152435,76.26309871673584,18.948705196380615,0.004252917867477804,0.004252917867477804
254,5.206449627876282,4.746713042259216,76.94197654724121,18.38373064994812,0.004181184474039598,0.004181184474039598
255,5.171350836753845,4.76565420627594,76.9164228439331,18.40093493461609,0.004792699178475641,0.004792699178475641
256,5.119338631629944,4.834129810333252,76.83623790740967,18.400782346725464,0.004107850887368061,0.004107850887368061
