lane,E,ES,S,P,maximum_normalized_violation
65,7.5002747774124146,2.4997273087501526,77.66214847564697,19.83811855316162,3.269211982072261e-07
66,7.540105581283569,2.459864169359207,77.94355869293213,19.596598148345947,2.138952561927872e-06
67,7.702098488807678,2.297884374856949,78.12849998474121,19.573628902435303,1.2117218946882032e-06
68,7.661118507385254,2.338862717151642,78.08543682098389,19.57571506500244,1.327625728093162e-06
69,7.740848064422607,2.259131073951721,77.65779972076416,20.08307933807373,1.475139697881291e-06
70,7.511580586433411,2.488413155078888,78.05100440979004,19.46058988571167,4.425419093643873e-07
71,7.569401264190674,2.4305997788906097,77.6668643951416,19.902530908584595,2.839052510746963e-07
72,7.616192102432251,2.3837441205978394,77.88094997406006,19.73534107208252,4.509712790665661e-06
73,7.6365238428115845,2.3634809255599976,77.77401924133301,19.862494468688965,3.371747880871522e-07
74,7.593739032745361,2.406312972307205,77.81691074371338,19.776746034622192,3.677312532575504e-06
75,7.567882537841797,2.4320805072784424,77.75490283966064,19.81304407119751,2.61310460767543e-06
76,7.591286301612854,2.408672422170639,77.85088062286377,19.74047064781189,2.9186692593794116e-06
77,7.539215087890625,2.460833340883255,77.79409408569336,19.745036363601685,3.4244314415101398e-06
78,7.61955201625824,2.3804253339767456,78.01846027374268,19.601125717163086,1.601580243413973e-06
79,7.574338912963867,2.4256056547164917,77.89011478424072,19.684314727783203,3.919656911513144e-06
80,7.502432465553284,2.4975982308387756,77.6392936706543,19.863086938858032,2.1705626983110424e-06
81,7.5569576025009155,2.4429818987846375,77.57982730865479,19.977219104766846,4.277905123855744e-06
82,7.470036149024963,2.5299912691116333,77.80210494995117,19.66788649559021,1.9387550315011254e-06
83,7.690768241882324,2.309211939573288,77.96440601348877,19.72639560699463,1.4013827129872264e-06
84,7.542902231216431,2.4570809304714203,77.65201568603516,19.89091157913208,1.1906484704327563e-06
85,7.736237645149231,2.263697385787964,77.87501811981201,19.861321449279785,4.594006487687449e-06
86,7.519458532333374,2.4805068969726562,77.75877475738525,19.760735034942627,2.4445172136318537e-06
87,7.528683543205261,2.4712827801704407,77.68677234649658,19.84196662902832,2.3812969408655125e-06
88,7.5839293003082275,2.416061758995056,77.79581546783447,19.788126945495605,6.322027276634104e-07
89,7.530351281166077,2.46963769197464,77.48797416687012,20.04239559173584,7.797166974515395e-07
90,7.65626847743988,2.343771755695343,77.880859375,19.775344133377075,2.844912274485347e-06
91,7.604563236236572,2.395385354757309,78.01331043243408,19.5913302898407,3.63516568406461e-06
