timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/09/24 10:57:38.804, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 79, 119.91, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:39.806, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 79, 119.93, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:40.813, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 79, 119.86, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:41.817, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 79, 119.81, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:42.829, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 80, 119.89, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:43.830, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 80, 119.93, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:44.842, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 80, 119.87, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:45.855, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 80, 119.93, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:46.865, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 80, 119.90, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:47.878, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 80, 119.88, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:48.891, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 80, 119.80, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:49.905, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 81, 119.81, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:50.907, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 81, 119.92, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:51.920, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 81, 119.86, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:52.922, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 81, 119.84, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:53.926, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 81, 119.91, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:54.934, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 81, 119.81, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:55.938, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.85, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:56.947, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.89, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:57.955, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.86, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:58.963, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.78, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:59.971, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.68, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:00.982, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.92, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:01.995, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.87, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:03.007, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 99, 31, 10935, 12227, 82, 119.87, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:04.020, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.80, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:05.024, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.76, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:06.026, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 82, 119.87, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:07.027, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.85, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:08.032, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.81, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:09.033, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.85, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:10.036, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.80, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:11.043, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.82, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:12.055, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.79, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:13.062, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.74, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:14.077, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.77, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:15.085, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.80, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:16.100, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 83, 119.75, [N/A], 2520, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:17.113, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.83, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:18.127, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 83, 119.58, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:19.133, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 84, 119.82, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:20.144, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 84, 119.78, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:21.156, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 84, 119.80, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:22.167, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 84, 119.81, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:23.182, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 84, 119.62, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:24.194, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 84, 119.83, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:58:25.207, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 85, 119.79, [N/A], 2512, 9001, P4, Active, Not Active, Not Active
